TILL_RECEIPT_NUMBER,sales,cost,quantity,grocery,dairy,produce,meat,frozen,deli,hba,horticulture,bread,CU_GENDER,CU_AGE_RANGE
237470,18.36,10.46,4,12.07,6.29,0,0,0,0,0,0,0,M,40-49
237472,25.85,17.52,11,16.63,6.99,2.1,0,0,0,0,0,0,F,40-49
237473,69.63,34.18,17,7.97,15.27,5.05,0,0,28.01,0,0,4.99,M,30-39
237477,18.95,8.87,5,8.97,0,0,0,0,0,0,0,9.98,F,40-49
237479,31.99,10.93,5,6,4,0,0,0,0,0,0,0,F,20-29
237480,14.95,9.04,4,13.27,0,1.68,0,0,0,0,0,0,F,50-59
237487,25.87,18.66,8,15.67,8.18,1.72,0,0,0,0,0,0,F,30-39
237489,78.45,40.34,38,20.4,0,10.97,0,19.98,0,0,0,13.57,F,40-49
237493,17.68,10.98,3,0,0,0,0,6.99,0,10.69,0,0,F,30-39
237494,13.48,10.21,2,3.99,0,0,0,9.49,0,0,0,0,M,Under 19
237498,11.9,8.1,5,8.78,0,3.01,0,0,0,0,0,0,F,30-39
237499,38.66,18.79,12,10.75,0,0,0,0,9.64,0,0,4.99,F,30-39
237502,24.96,17.54,8,5.49,8.66,0,6,0,0,0,0,4.49,F,30-39
237503,12.98,8.3,2,0,5.99,0,0,0,0,0,0,0,M,50-59
237504,76.22,66.68,17,19.63,12.16,3,0,8.57,9.38,5.75,0,0,F,50-59
237505,10,9.22,4,4.69,4.99,0,0,0,0,0,0,0,F,40-49
237506,38.26,24.63,12,0,15.98,12.97,0,0,0,0,0,8.99,M,20-29
237507,13.72,10.09,7,11.27,2.19,0,0,0,0,0,0,0,F,40-49
237509,133.79,98.81,19,15.27,8.98,29.76,43.65,7.99,0,3.49,0,0,F,40-49
237516,50.56,35.8,20,21.21,7.38,1.32,0,13.08,0,7.47,0,0,F,50-59
237517,31.23,34.25,7,7.49,0,0,0,0,0,0,0,6,F,30-39
237519,21.62,1.7,6,1.99,0,0,0,0,0,0,0,0,F,40-49
237520,33.27,23.29,12,0,3,0,0,17.97,0,0,0,4.99,F,50-59
237527,24.75,34.16,6,8.38,3.99,3.99,0,0,0,0,0,0,M,20-29
237528,16.57,11.73,4,1.79,0,0,0,3.99,0,10.69,0,0,F,20-29
237530,37.39,27.09,9,35.8,0,1.59,0,0,0,0,0,0,M,20-29
237532,93.59,57.79,32,39.11,0,51.39,0,0,0,0,0,0,F,20-29
237534,17.98,7.5,4,3.99,0,4.51,0,0,0,0,0,3.99,F,60+
237535,10.62,13.04,3,0,9.98,0,0,0,0,0,0,0,M,50-59
237536,3.38,3.1,6,2.74,0,0,0,0,0,0,0,0,F,Under 19
237537,38.38,28.43,11,10.27,0,1.4,6.99,0,8.24,0,0,2.29,F,20-29
237538,4.58,0.53,1,0,0,0,0,0,0,0,0,4.58,M,50-59
237539,33.54,24.59,22,18.13,10.38,0,0,0,0,0,0,0,F,30-39
237540,32.95,22.2,10,18.53,10.33,1.48,0,0,0,0,0,2.29,F,60+
237544,102.06,127.2,21,45.17,24.7,1.25,19.21,0,0,0,0,0,F,40-49
237547,49.96,32.51,33,24.91,6.99,0,4.49,3,0,0,0,4.99,F,20-29
237550,2.49,1.59,1,0,0,0,0,0,0,2.49,0,0,F,50-59
237552,16.61,18.39,5,3.99,0,0,0,0,0,0,0,0,M,30-39
237555,25.81,7.53,7,0,0,3.69,0,0,7.34,0,0,9.28,F,60+
237562,8.97,8.33,5,0,4.67,3.98,0,0,0,0,0,0,M,50-59
237563,13.75,6.79,2,0,0,0,0,0,13.75,0,0,0,F,40-49
237568,9.15,5.59,3,0,6.86,0,0,0,0,0,0,2.29,F,30-39
237571,18.54,8,7,11.25,0,0,0,0,0,0,0,0,M,20-29
237576,30,19.34,10,15.12,6.99,3.4,0,0,0,0,0,0,M,30-39
237577,2.62,1.81,3,2.49,0,0,0,0,0,0,0,0,F,Under 19
237578,11,10.73,8,2.19,5.49,0,0,3,0,0,0,0,F,20-29
237579,19.18,5.82,4,5.99,0,0,0,0,0,0,0,0,F,30-39
237586,10.22,7.23,3,0,0,0,0,0,5.72,0,0,3,F,30-39
237589,25.9,24.35,11,2.49,7.54,7.24,3,0,5.5,0,0,0,M,30-39
237593,12.75,9.01,6,7.27,0,5.28,0,0,0,0,0,0,F,40-49
237596,31.35,22.14,13,20.19,0,0,0,0,0,0,0,2.99,F,30-39
237597,26.88,22.04,8,4.98,2.19,14.43,5.18,0,0,0,0,0,M,40-49
237598,17.88,15.73,5,0,0,0,0,3.99,10.9,0,0,0,M,60+
237599,40.43,15.94,19,8.14,3.87,0,0,0,27.98,0,0,0,F,30-39
237602,28.22,18.34,6,3.19,0,0,0,0,6.47,4.08,0,0,F,30-39
237603,20.97,11.94,3,0,0,0,0,0,0,0,20.97,0,F,60+
237604,50.59,30.31,12,37.71,0,0,0,6.89,0,0,0,3,F,30-39
237609,102.29,96.73,28,32.21,4.49,0,0,44.92,0,13.28,0,0,M,30-39
237610,73.65,28.41,5,13.66,0,0,0,0,0,0,0,0,F,30-39
237611,4.61,3.09,3,0,4.49,0,0,0,0,0,0,0,M,30-39
237613,29.41,18.11,14,22.23,0,6.96,0,0,0,0,0,0,M,60+
237614,12.55,7.48,5,12.55,0,0,0,0,0,0,0,0,M,60+
237617,66.99,26.65,6,12.48,0,13.97,37.05,0,0,0,0,0,M,40-49
237618,29.87,25.31,13,7.99,2.79,0,0,16.47,0,0,0,2,F,60+
237619,9.99,6.05,1,0,0,9.99,0,0,0,0,0,0,F,20-29
237620,213.4,140.14,43,84.22,18.97,47.63,30.83,0,0,16.76,0,0,F,20-29
237621,168.33,102.15,53,80.33,3.08,9.99,0,0,5.56,0,0,14.98,F,50-59
237622,48.57,38.21,12,0,0,11.48,8.49,0,0,0,0,0,F,60+
237624,275.88,143.71,43,87.53,4.49,18.29,125.19,10.47,6.63,0,0,22.96,F,50-59
237625,156.68,114.07,36,64.97,16.36,14.63,8.93,7.94,0,6.49,0,2.99,F,40-49
237627,122.77,111.12,31,15.22,12.86,33.44,32.27,0,0,0,0,12.28,F,50-59
237628,5.97,31.82,3,0,0,0,0,0,0,5.97,0,0,F,60+
237629,11.08,10.58,9,7.12,3,0,0,0,0,0,0,0,M,50-59
237630,80.42,54.53,17,25.65,19.66,15.47,11.66,0,3,0.49,0,0,F,60+
237633,59.93,49.5,2,0,59.93,0,0,0,0,0,0,0,F,60+
237637,3.03,1.86,2,0,0,3.03,0,0,0,0,0,0,F,50-59
237641,90.79,74.02,28,37.68,18.45,22.68,0,0,0,0,0,0,F,40-49
237642,28.83,16.39,7,8.99,0,0,0,0,0,0,19.84,0,F,50-59
237645,32.09,27.48,13,0,5.19,5.03,0,0,18.45,0,0,3,F,40-49
237646,102.12,75.76,25,29.71,9.47,12.64,18.97,0,4.6,0,0,4,F,60+
237648,12.69,15.03,8,5.99,0,0,0,0,0,0,0,0,F,40-49
237649,18.67,17.1,6,0,0,4.94,4.25,3.49,0,0,0,5.99,F,60+
237650,16.65,16.24,8,0,6.99,0,0,0,0,0,0,5.49,F,30-39
237651,88.02,78.95,20,28.59,9.78,7.62,5.8,0,0,0,0,0,F,20-29
237653,42.35,21.33,11,7.39,14.67,2.83,0,0,0,0,0,9.98,F,40-49
237655,51.75,38.54,20,37.05,8.49,2.28,0,0,0,0,0,3.29,F,40-49
237657,31.44,22.72,8,26.15,5.29,0,0,0,0,0,0,0,M,20-29
237658,70.9,75.24,23,16.4,15.17,0,4.49,3.97,0,0,0,0,M,50-59
237660,15.25,9.96,8,0,3.18,0,0,0,0,0,0,4.99,M,50-59
237661,61.06,35.43,10,0,0,0,48.1,5.98,0,0,0,6.98,F,60+
237664,24.32,19.5,5,0,0,0,16.35,2.99,0,0,0,2.99,F,60+
237668,10.97,11.15,5,0,10.65,0,0,0,0,0,0,0,M,60+
237670,44.19,27.16,11,37.91,2.49,3.69,0,0,0,0,0,0,M,30-39
237672,45.39,58.32,17,6.16,4.99,1.19,15.83,0,0,0,0,0,F,50-59
237673,28.25,20.62,9,5.97,0,8.45,5.85,0,0,0,0,0,F,50-59
237675,46.14,83.85,16,10.51,7.99,1.05,0,0,0,0,0,4.99,M,40-49
237676,65.81,38.67,12,0,5.99,3.65,35.9,0,11.99,0,0,6.28,F,50-59
237677,22.35,11.57,5,0.88,5.99,0,0,0,7,3.49,0,0,F,40-49
237680,11.17,8.03,3,5.68,0,0,0,5.49,0,0,0,0,F,40-49
237681,24.19,22.59,8,7,0,12.9,0,0,0,0,0,0,F,40-49
237682,3.99,0.01,1,0,0,0,0,0,0,0,0,3.99,M,60+
237687,209.75,128.37,29,49.41,0,18.61,0,15.98,0,14.49,0,0,F,30-39
237690,13.17,10.68,7,5.37,4.99,0,0,0,0,0,0,0,M,50-59
237691,97.08,61.5,36,9.88,13.85,9.66,5.65,0,0,0,42.37,5,F,60+
237694,72.38,52.38,24,29.14,7.28,7.97,0,0,7.49,7.38,0,0,F,50-59
237696,29.99,16.99,6,0,4.49,4.99,13.24,0,0,0,0,0,F,60+
237697,11.26,2.75,5,0,0,1.98,0,0,0,0,0,9.28,F,60+
237698,200.94,138.64,42,35.96,16.32,16.08,49.12,16.96,15.49,0,0,8.97,M,50-59
237699,281.09,173.24,49,75.64,23.95,14.47,137.74,0,0,0,0,8.99,M,30-39
237700,420.26,291.29,85,218.25,41.43,58.52,58.09,14.98,0,0,0,0,F,40-49
237701,23.15,23.82,7,3,5.39,0,0,0,0,0,0,3.99,F,30-39
237704,36.94,32.28,8,9.29,6.49,8,5.67,0,0,0,0,0,M,40-49
237709,74.29,46.92,22,23.61,3.99,7.07,28.64,0,0,0,0,9.98,M,20-29
237710,86.33,57.42,22,30.84,0,12.58,0,10.98,0,0,0,0,F,40-49
237711,92.03,70.6,26,21.36,14.46,28.02,0,0,0,10.99,0,4,F,60+
237714,58.97,32.84,16,13.97,3.69,5.28,0,0,20.44,0,0,2.99,F,40-49
237716,67.62,48.94,21,0,9,36.09,7.26,0,0,13.99,0,0,M,60+
237718,20.69,9.37,4,5,6.49,0,9.2,0,0,0,0,0,F,60+
237725,105.12,81.85,15,5.78,4.48,21.28,55.95,0,14.63,0,0,3,F,30-39
237726,7.87,3.59,3,0,0,7.87,0,0,0,0,0,0,F,50-59
237729,59.69,45.78,14,27.17,8.22,13.98,0,0,0,0,0,0,F,40-49
237730,112.35,71.74,30,7.48,23.97,37.43,0,4.49,19.98,0,0,0,F,40-49
237732,26.55,16.74,5,9.28,7.99,0,0,0,0,0,0,0,F,60+
237734,54.23,37.55,17,33.08,2.69,0,0,11.47,0,0,0,6.99,F,50-59
237735,9.98,5.47,2,3.99,0,5.99,0,0,0,0,0,0,F,40-49
237736,21.04,18.07,6,0,15.53,0,0,0,0,5.19,0,0,F,30-39
237739,3.78,4.31,3,0,0,2.29,0,0,0,0,0,0,F,60+
237742,92.37,108.46,30,35.3,11.48,7.87,8,3.49,0,9.98,0,5.49,F,40-49
237743,26.24,24.87,12,16.22,3.39,0,6,0,0,0,0,0,F,60+
237745,5.31,6.12,3,0,4.99,0,0,0,0,0,0,0,F,20-29
237746,33.14,28.91,22,18.82,8.99,0,0,4.59,0,0,0,0,F,40-49
237751,6.59,4.69,1,0,0,0,0,6.59,0,0,0,0,F,40-49
237752,95.21,68.33,30,40.57,3.49,29.5,0,9.35,0,0,0,5.99,F,20-29
237758,16.36,6.35,6,1.98,4.99,0,9.08,0,0,0,0,0,F,50-59
237759,37.42,30.1,14,0,12.67,9.22,5.73,9.38,0,0,0,0,F,60+
237760,40.48,24.69,12,0,3.79,16.9,0,0,0,0,0,0,F,50-59
237761,40.6,43.95,12,0,1.99,10.77,0,0,18.65,2.49,0,2.29,F,30-39
237764,31.31,24.1,8,20.86,0,0,5.3,0,0,0,0,0,F,50-59
237765,36.52,21.43,6,0,0,8.04,0,0,9,0,0,0,F,50-59
237766,36.51,59.71,10,8.68,0,0,0,4.98,8.37,0,0,1,F,30-39
237768,150.1,94.32,35,50.7,13.47,69.97,0,0,0,0,0,0,F,20-29
237771,14.97,10.63,3,6.29,2.69,0,5.99,0,0,0,0,0,M,60+
237772,31.65,22.62,15,18.47,0,4.56,0,5.49,0,0,0,0,F,20-29
237773,82.17,62.54,26,11.96,2.39,0,0,14.94,0,0,0,4.49,F,40-49
237776,371.13,170.57,40,54.69,4.49,23.84,234.36,10.98,0,4.99,0,13.47,F,20-29
237777,46.67,41.25,10,21.76,0,2.76,11.51,0,0,0,0,2.49,M,60+
237779,37.65,31.38,8,10.78,0,0,0,5.99,5,3.49,0,0,F,60+
237781,8.78,4.57,4,3.49,2.19,0,0,0,0,0,0,3,F,50-59
237784,153.94,99.11,31,76.07,5.98,0,32.95,0,0,0,0,19.96,M,50-59
237787,37.47,25.83,11,16,0,15.98,4.49,0,0,0,0,0,M,30-39
237789,88.54,55.59,28,44.8,13.17,14.98,0,0,14,0,0,0,F,60+
237790,58.52,41.08,12,24.24,0,0,0,8.49,0,0,0,4.49,M,50-59
237791,37.5,27.23,18,0,7.48,2.76,0,11.48,0,0,0,6.28,F,50-59
237792,5.58,3.43,3,0,0,5.58,0,0,0,0,0,0,F,40-49
237793,135.32,68.82,37,45.4,6.49,11.56,0,3.99,40.45,2.99,0,3.99,F,30-39
237795,54.82,37.97,18,6.99,15.17,9.82,14.6,0,0,0,0,0,F,30-39
237796,72.21,46.28,19,0,6.99,13.51,17.98,0,0,20.98,0,6.29,M,Under 19
237797,242.68,174.81,59,64.19,8.48,39.06,68,39.49,0,9.99,0,0,F,40-49
237800,27.33,16.18,10,6.27,0,5.3,0,0,0,0,0,5.28,M,40-49
237804,25.12,19.88,6,13.15,11.97,0,0,0,0,0,0,0,F,40-49
237805,11.96,18.98,2,0,0,0,11.96,0,0,0,0,0,F,40-49
237807,78.66,58.47,19,15.72,12.96,7.53,23.17,0,6.31,0,0,2.99,F,30-39
237809,50.31,36.93,12,21.14,1.99,0,20.97,4.79,0,0,0,0,M,20-29
237810,17.95,10.32,9,0,10.33,0,0,0,0,0,0,3,F,50-59
237812,26.79,27.85,9,0,1.99,7.77,12.45,0,0,1.99,0,0,M,20-29
237813,59.94,36.45,10,13.77,12.98,9.07,24.02,0,0,0,0,0,F,50-59
237814,56.47,38.67,8,49.24,0,7.23,0,0,0,0,0,0,F,50-59
237815,40.15,31.99,11,22.86,6.49,0,3.99,6.49,0,0,0,0,F,20-29
237817,6.92,4.62,2,5.49,0,1.43,0,0,0,0,0,0,F,30-39
237818,16.38,6.11,2,0,0,0,0,0,16.38,0,0,0,M,20-29
237819,12.55,8.77,5,12.55,0,0,0,0,0,0,0,0,F,50-59
237821,11.31,7.96,5,0,3,0,0,0,0,0,0,0,M,Under 19
237822,125.73,89.52,28,25.33,31.23,3.23,50.32,3.99,0,0,0,0,F,40-49
237823,18.98,10.48,2,0,0,0,0,18.98,0,0,0,0,F,20-29
237825,7.85,5.13,3,0,0,3.86,0,0,0,0,0,0,F,30-39
237828,39.12,14.58,6,14.52,0,0,0,0,24.6,0,0,0,M,50-59
237829,12.8,11.47,4,11.48,0,0,0,0,0,0,0,0,M,50-59
237830,17,7.45,6,0,4.69,0,0,0,0,0,0,3.99,M,40-49
237832,10,10.2,4,4.69,0,0,0,3.99,0,0,0,0,M,40-49
237833,54.92,32.57,30,19.45,10.38,5.02,0,0,14.99,0,0,3.99,F,30-39
237835,23.29,19.7,8,4.57,3.99,0,3.99,0,0,0,0,0,F,50-59
237836,37.86,32.24,11,9.67,0,13.99,14.2,0,0,0,0,0,F,20-29
237838,31.44,24.32,11,0,15.47,2.06,0,0,0,5.59,0,8,M,40-49
237841,21.53,15.23,7,6.38,0,0,0,0,8.05,0,0,0,F,20-29
237846,21.18,15.44,2,0,0,0,0,0,0,21.18,0,0,F,30-39
237847,24.08,8.34,5,5.16,7.94,0,0,0,0,0,0,4.99,F,50-59
237849,64.14,43.13,13,22.03,15.48,1.16,17.49,7.98,0,0,0,0,F,40-49
237850,14.99,10.65,3,9,0,0,5.99,0,0,0,0,0,F,40-49
237853,-1.00E-02,-3.24,2,-1.00E-02,0,0,0,0,0,0,0,0,M,50-59
237854,57.03,34.94,11,15.37,1.59,3.71,13.99,8.49,5.78,0,0,0,F,60+
237860,35.66,36.53,9,0,17.17,2.99,0,0,0,0,0,3,F,50-59
237861,91.7,65.02,21,70.2,0,0,0,0,0,0,0,0,F,30-39
237863,51.56,47.69,16,28.98,8.98,0,0,0,0,0,0,8,F,40-49
237870,16.47,8.6,3,0,0,0,4.49,7.99,0,0,0,0,F,Under 19
237871,16.31,11.76,5,0,3,0,0,0,0,0,0,0,F,20-29
237874,14.99,9.73,1,14.99,0,0,0,0,0,0,0,0,M,50-59
237875,21.98,15.76,6,4.69,4.99,3.99,0,0,0,7.99,0,0,M,20-29
237877,3.69,1.78,1,0,0,3.69,0,0,0,0,0,0,F,50-59
237880,4.89,3.99,1,0,4.89,0,0,0,0,0,0,0,F,50-59
237882,10.97,6.61,2,3.49,0,7.48,0,0,0,0,0,0,F,40-49
237883,5.99,2.26,1,0,0,0,0,0,0,0,0,5.99,F,40-49
237884,87.77,49.86,18,40.93,0,1.29,6.99,2.49,19.04,0,0,6.28,F,40-49
237885,79.02,55.51,14,10.98,7.98,0,0,24.48,6.99,0,0,0,M,30-39
237887,108.14,65.53,24,31.24,17.46,19.42,7.99,0,0,0,0,2.99,F,50-59
237890,52.49,36.64,13,10.15,0,3.98,0,0,18.88,4.49,0,0,M,40-49
237891,74.09,57.32,21,13.48,26.25,7.82,8.01,0,11,0,0,2.29,F,60+
237896,44.48,16.26,13,6.89,0,12.82,10.77,0,0,0,0,14,F,30-39
237898,50.7,18.89,23,22.77,0,0,0,0,20,0,0,0,F,30-39
237900,13.97,10.78,4,4,0,3.98,0,0,0,0,0,0,F,30-39
237901,197.98,131.48,75,68.43,30.6,26.21,32.59,17.57,0,2.79,0,0,F,30-39
237904,60.93,38.23,11,31.44,14.59,0,0,0,0,5.59,0,0,F,30-39
237905,11.96,8.5,4,5.38,6.58,0,0,0,0,0,0,0,F,20-29
237906,19.99,0.01,1,0,0,0,0,0,0,0,0,0,F,50-59
237907,12.09,1.48,2,0,0,2.1,0,0,0,0,0,0,F,50-59
237909,60.16,36.84,14,0,22.31,15.75,0,8.99,5,0,0,0,F,40-49
237910,190.56,123.3,36,122.48,0,0,9.98,12.98,0,0,0,19.98,F,Under 19
237912,16.05,13.3,5,10.96,0,0,0,0,0,4.98,0,0,F,Under 19
237913,18.97,6.81,4,0,0,0,0,0,0,0,0,0,M,50-59
237914,8.91,12.13,4,5.92,2.99,0,0,0,0,0,0,0,M,60+
237918,58.45,46.28,15,18.95,7.74,0,14.47,16.97,0,0,0,0,M,20-29
237919,30.84,14.63,8,3.35,0,0,0,0,0,0,0,0,F,30-39
237920,27.77,17.91,7,25.4,0,2.37,0,0,0,0,0,0,F,40-49
237921,44.73,23.65,12,2.59,4,8.48,0,0,0,0,0,0,M,30-39
237922,206.43,138.09,42,68.12,22.32,19.86,42.06,15.98,0,19.98,0,2.29,F,20-29
237924,19.6,11.8,6,1.98,2.49,0,10.04,0,0,0,0,0,F,40-49
237925,28.29,25.45,12,7.09,18.95,0,0,0,0,1.49,0,0,F,30-39
237926,40.77,20.7,11,8.96,0,6.95,0,0,2.09,0,0,0,F,40-49
237930,32.7,25.55,8,12.49,11.98,0,0,7.99,0,0,0,0,F,60+
237931,49.27,28.8,19,5.76,21.56,2.96,0,0,0,3.79,0,4.29,M,30-39
237932,10.3,6.13,4,0,4.99,0,0,0,0,0,0,4.99,M,40-49
237933,26.13,18.14,12,5.98,0,0,3,7.47,4.18,0,0,2.99,F,50-59
237934,30.8,16.14,7,7.49,0,6.55,16.76,0,0,0,0,0,F,30-39
237935,231.26,161.23,58,81.18,23.93,34.92,37.63,9.99,0,14.46,0,5.99,F,50-59
237938,108.75,72.07,25,43.22,3.55,51.36,0,0,10.62,0,0,0,F,20-29
237939,117.8,79.76,25,33.94,0,33.7,0,0,9.98,5.49,0,4.99,F,30-39
237944,133.89,91.86,37,58.64,3.79,42.14,6.4,0,0,0,0,13.27,F,20-29
237945,3.99,2.66,1,3.99,0,0,0,0,0,0,0,0,M,40-49
237947,15.69,12.24,4,9.65,0,0,0,0,6.04,0,0,0,F,Under 19
237949,15.98,8.44,2,4.99,0,0,0,0,0,0,10.99,0,F,60+
237954,63.19,45.77,8,6.98,0,0,0,5.49,0,0,0,0,F,40-49
237967,15.59,10.15,5,15.27,0,0,0,0,0,0,0,0,F,30-39
237971,59.02,44.53,10,11.98,0,0,22.18,0,14.38,0,0,3,M,Under 19
237974,41.7,35.27,11,0,17.37,8.12,0,0,0,0,0,2.99,F,60+
237977,25.17,18.5,5,3.19,15.98,6,0,0,0,0,0,0,F,50-59
237984,3.32,4.28,4,0,3,0,0,0,0,0,0,0,F,40-49
237988,28.97,18.13,8,6,6.49,0,10,0,0,0,0,2.99,M,50-59
237990,1.78,1.28,2,1.78,0,0,0,0,0,0,0,0,M,Under 19
237993,12.62,14.84,6,9.98,0,0,0,0,0,0,0,0,F,50-59
238001,23.16,12,8,2.48,4.79,0,0,0,0,0,0,4.49,F,30-39
238006,18.25,18.34,5,8,0,0,0,0,0,8.97,0,0,F,20-29
238011,43.75,13.69,7,0,0,6.31,31.95,0,0,0,0,5.49,F,50-59
238013,7.29,5.48,6,5.35,0,1.94,0,0,0,0,0,0,F,50-59
238014,41.03,34.81,19,17.41,17.56,2.49,0,0,0,0,0,2.29,F,50-59
238015,27.32,41.56,9,2.28,6.24,6.4,0,0,0,0,0,0,M,20-29
238018,38.06,22.62,11,17.16,0,3.6,0,7.47,4.68,0,0,0,M,20-29
238020,12.99,7.48,1,0,0,0,0,0,0,0,0,0,M,60+
238024,37.04,22.45,11,19.95,0,16.77,0,0,0,0,0,0,F,60+
238025,11.48,5.02,3,0,0,0,0,0,0,0,0,4.99,M,40-49
238026,17.93,14.06,12,17.36,0,0,0,0,0,0,0,0,M,20-29
238030,58.91,30.66,11,16.66,3.55,9.09,13.64,0,0,0,0,2.99,F,40-49
238035,17.24,11.44,12,11.52,2.75,0,0,0,0,0,0,2.29,F,20-29
238036,19,14.83,4,4.69,0,0,0,0,0,0,0,0,F,20-29
238038,259.41,226.39,54,85.87,25.04,35.29,92.06,3.99,0,0,0,0,F,30-39
238043,38.36,23.75,15,18.59,6.98,0,0,2.49,0,0,0,4.99,F,30-39
238044,54.38,38.21,16,19.64,8.77,13.98,0,11.47,0,0,0,0,F,30-39
238045,129.49,75.44,42,42.33,18.63,9.64,20.56,0,0,0,0,13.49,F,30-39
238046,20.61,14.04,7,8.57,0,0,8.01,3.87,0,0,0,0,M,30-39
238048,11.74,7.16,3,5.96,0,5.78,0,0,0,0,0,0,F,40-49
238049,3.89,2.11,1,3.89,0,0,0,0,0,0,0,0,F,50-59
238051,22.55,16.57,5,15.57,4.99,0,0,0,0,0,0,0,F,Under 19
238054,40.47,26.54,3,25.99,0,0,0,0,0,0,0,0,F,20-29
238057,25.57,11.13,3,13.58,0,0,0,0,0,0,0,0,M,50-59
238058,16.49,15.49,5,4.69,5.49,0,4.99,0,0,0,0,0,M,60+
238063,22.81,30.56,10,12.47,2.29,1.81,6.13,0,0,0,0,0,M,40-49
238065,16.48,11.3,4,16.48,0,0,0,0,0,0,0,0,M,20-29
238073,6.94,3.29,2,0,0,0,0,0,6.94,0,0,0,F,Under 19
238075,36.23,25.52,8,11.88,0,0,0,13.16,0,8.78,0,0,F,50-59
238076,7.98,6.05,2,2.99,4.99,0,0,0,0,0,0,0,F,30-39
238081,37.64,32.92,16,14.53,16.47,0,0,6,0,0,0,0,F,20-29
238085,23.57,16.49,9,5.37,0,0,0,0,0,17.98,0,0,F,50-59
238087,14.75,5.79,3,9.76,0,0,0,0,0,0,0,0,F,40-49
238092,11.14,5.86,4,4.99,0,0,0,0,0,0,0,0,F,30-39
238093,7.12,7.01,3,4,0,0,0,0,0,0,0,0,M,Under 19
238096,7.12,7.01,3,4,0,0,0,0,0,0,0,0,M,50-59
238097,306.43,179.62,66,115.39,33.42,9.99,64.43,52.55,13,0,0,4.99,F,40-49
238099,56.94,23.65,6,0,0,0,0,0,14.99,0,0,0,F,30-39
238100,108.41,68.33,28,51.4,10.98,0,27.96,0,0,8.48,0,6,F,50-59
238103,2.99,2.6,1,0,2.99,0,0,0,0,0,0,0,F,50-59
238104,4.24,0.61,3,1.79,0,0,0,0,2.35,0,0,0,F,40-49
238105,19.37,13.45,7,10.48,4.89,1.41,0,0,0,0,0,2.29,F,20-29
238106,13.17,13.33,10,11.19,0,0,0,0,0,0,0,0,M,60+
238108,79.27,20.21,1,0,0,0,79.27,0,0,0,0,0,F,60+
238110,9.98,9.98,2,0,0,0,0,0,0,0,0,0,M,60+
238111,54.64,25.31,8,0,0,0,0,0,0,0,54.64,0,M,60+
238112,3.32,4.38,4,0,3,0,0,0,0,0,0,0,F,30-39
238114,99.18,72.31,18,5.16,9.49,15.93,54.19,4.49,6.6,0,0,3,F,30-39
238116,18.16,15.9,4,4.69,0,3.99,0,2.99,0,0,0,0,F,30-39
238118,9.56,5.88,2,0,9.56,0,0,0,0,0,0,0,F,20-29
238121,99.07,66.08,25,27.93,12.77,6.98,19.09,0,0,0,0,8,M,50-59
238122,17.96,15.08,4,7.98,0,0,0,0,0,0,0,0,F,60+
238123,14.25,13.05,8,1.79,1.99,0,0,0,5.35,0,0,0,F,30-39
238124,62.37,66.26,31,20.82,0,0,15.99,0,9.42,0,0,3,M,60+
238126,19,12.17,3,0,0,0,0,0,0,0,0,12,F,40-49
238128,23.78,11.34,6,1.99,0,0,0,0,0,0,0,0,F,30-39
238129,75.04,40.55,29,30.03,8.35,0,0,0,31.14,0,0,1,F,20-29
238133,39.39,33,12,10.2,4.57,0,6.32,4.99,0,8.99,0,4,F,Under 19
238136,16.75,11.64,2,0,0,2.76,0,0,0,13.99,0,0,F,50-59
238137,39.16,29.26,9,27.97,7.28,0,0,0,0,0,0,0,F,30-39
238139,94.88,62.92,16,33.92,13.37,3.29,44.2,0,0,0,0,0,M,50-59
238142,77.28,43.74,19,15.16,14.68,28.88,0,0,0,0,0,18.56,M,30-39
238144,100.11,120.44,17,7.98,4.71,15.23,0,8.99,0,0,62.78,0,M,40-49
238145,39.95,25.8,8,7.99,0,26.67,0,0,0,0,0,5.29,F,60+
238146,9.58,2.33,5,0,2.99,0,0,0,0,0,0,0,F,40-49
238147,89.94,76.41,30,24.74,8.57,13.22,26.33,0,0,0,0,7.98,M,50-59
238148,55.9,28.44,12,0.99,0,0,0,0,0,0,54.91,0,M,60+
238149,27.07,65.21,8,20.47,0,0,0,0,0,0,0,6,F,30-39
238151,18.23,16.81,5,6,0,0,0,0,0,0,0,0,F,50-59
238153,24.89,17.52,11,0,14.47,0,0,0,0,0,0,0,M,20-29
238161,34.82,46.56,4,29.87,0,0,0,0,0,0,0,0,F,60+
238163,128.24,94.91,19,0,0,36.58,41.98,0,0,0,0,2.29,F,Under 19
238165,24.13,16.83,9,15.95,0,3.99,0,0,0,0,0,3.99,F,60+
238167,65.19,40.28,14,8.18,9.48,8.15,21.41,0,0,0,0,3,F,60+
238172,58.7,57.94,16,31.77,0,0,0,0,0,0,0,0,F,50-59
238174,8.39,5.04,4,0,0,5.9,0,0,0,2.49,0,0,F,50-59
238175,21.99,5.34,4,0,0,0,0,0,0,0,0,0,F,30-39
238177,55.45,32.33,19,6.29,4.99,18.28,0,0,0,0,2.96,8.48,F,60+
238178,11.96,5.8,3,0,0,5.67,0,0,0,0,0,6.29,F,50-59
238179,48.66,30.98,12,10.99,4.99,15.4,12.99,3.97,0,0,0,0,M,40-49
238181,32.25,26.8,5,3.49,0,0,14.78,0,0,0,0,3.99,F,60+
